product_id,brand,brand_country,product_name,model_code,partner_name,partner_class,partner_agency,form_factor,connectivity,collab_depth,price_value,price_currency,price_tax_basis,voice_clip_count,announce_date,order_open,release_date,availability,driver_config,bt_version,codecs,battery_bud_h,battery_case_h,water_rating,weight_g,units_sold,units_basis,channel,confidence,notes
P0172,Universal Music (TOoKA BASE),JP,Jujutsu Kaisen model,,Jujutsu Kaisen,anime_ip,,tws_iem,wireless_bt,cosmetic_plus_media,14300,JPY,incl,,2021,,2021,standing_catalog,,,aptX,,,IPX4,,,,TOoKA BASE shop,verified_secondary,4 characters with original voice recordings
P0173,Universal Music (TOoKA BASE),JP,Detective Conan model,,Meitantei Conan,anime_ip,,tws_iem,wireless_bt,cosmetic_plus_media,14300,JPY,incl,,2021,,2021,standing_catalog,,,aptX,,,IPX4,,,,TOoKA BASE shop,verified_secondary,Conan and Amuro
P0174,Universal Music (TOoKA BASE),JP,Quintessential Quintuplets model,,Go-toubun no Hanayome,anime_ip,,tws_iem,wireless_bt,cosmetic_plus_media,12100,JPY,incl,,2021,,2021,standing_catalog,,,aptX,,,IPX4,,,,TOoKA BASE shop,verified_secondary,5 Nakano sisters - Hanazawa Kana; Taketatsu Ayana; Ito Miku; Sakura Ayane; Minase Inori
P0175,Universal Music (TOoKA BASE),JP,World Trigger model,,World Trigger,anime_ip,,tws_iem,wireless_bt,cosmetic_plus_media,17600,JPY,incl,,2021,,2021,standing_catalog,,,aptX,,,IPX4,,,,TOoKA BASE shop,verified_secondary,4 characters
P0176,Universal Music (TOoKA BASE),JP,KonoSuba model,,Kono Subarashii Sekai ni Shukufuku wo,anime_ip,,tws_iem,wireless_bt,cosmetic_plus_media,17600,JPY,incl,,2021,,2021,standing_catalog,,,aptX,,,IPX4,,,,TOoKA BASE shop,verified_secondary,Aqua and Megumin
P0177,Universal Music (TOoKA BASE),JP,Yowamushi Pedal model,,Yowamushi Pedal,anime_ip,,tws_iem,wireless_bt,cosmetic_plus_media,14300,JPY,incl,,2021,,2021,standing_catalog,,,aptX,,,IPX4,,,,TOoKA BASE shop,verified_secondary,3 characters
P0178,Universal Music (TOoKA BASE),JP,Gloomy model,,Itazuragumo no Gloomy,character_ip,,tws_iem,wireless_bt,cosmetic_plus_media,14300,JPY,incl,,2021,,2021,standing_catalog,,,aptX,,,IPX4,,,,TOoKA BASE shop,verified_secondary,2 characters
P0179,Universal Music (TOoKA BASE),JP,Kaibutsu Jihen model,,Kaibutsu Jihen,anime_ip,,tws_iem,wireless_bt,cosmetic_plus_media,14300,JPY,incl,,2021,,2021,standing_catalog,,,aptX,,,IPX4,,,,TOoKA BASE shop,verified_secondary,3 characters
P0180,Universal Music (TOoKA BASE),JP,Ghost in the Shell SAC_2045 model,,Koukaku Kidoutai SAC_2045,anime_ip,,tws_iem,wireless_bt,cosmetic_plus_media,17600,JPY,incl,,2021,,2021,standing_catalog,,,aptX,,,IPX4,,,,TOoKA BASE shop,verified_secondary,also collaborated with Zeeny Artist separately - same IP two audio brands
P0181,Universal Music (TOoKA BASE),JP,A3! model,,A3!,game_ip,,tws_iem,wireless_bt,cosmetic_plus_media,14300,JPY,incl,,2021,,2021,standing_catalog,,,aptX,,,IPX4,,,,TOoKA BASE shop,verified_secondary,4 troupe members
P0182,Universal Music (TOoKA BASE),JP,Kingdom model,,Kingdom,anime_ip,,tws_iem,wireless_bt,cosmetic_plus_media,15950,JPY,incl,,2022-07,,2022,standing_catalog,,,aptX,,,IPX4,,,,TOoKA BASE shop,verified_secondary,3 characters - Morita Masakazu; Fukuyama Jun; Koyama Rikiya
P0183,Universal Music (TOoKA BASE),JP,Disney Mickey and Minnie model,,Mickey Mouse and Minnie Mouse,character_ip,Disney,tws_iem,wireless_bt,cosmetic_plus_media,15400,JPY,incl,,,,,standing_catalog,,,aptX,,,IPX4,,,,TOoKA BASE shop,verified_secondary,plus accompanying merchandise. Disney licensed to TWO Japanese audio brands - also Victor HA-A20T
P0184,Universal Music (TOoKA BASE),JP,Artist models (Arsmagna and HY),,Arsmagna;HY,musician,,tws_iem,wireless_bt,cosmetic_plus_media,12100,JPY,incl,,,,,standing_catalog,,,aptX,,,IPX4,,,,TOoKA BASE shop,verified_secondary,
P0185,Universal Music (TOoKA BASE),JP,TV announcer models,,TV announcers (3),tv_announcer,,tws_iem,wireless_bt,cosmetic_plus_media,12100,JPY,incl,,,,,standing_catalog,,,aptX,,,IPX4,,,,TOoKA BASE shop,verified_secondary,NEW PARTNER CLASS tv announcer - found on no other brand in the dataset
P0186,Sony,JP,Bocchi the Rock! WF-1000XM5 collab model,WF-1000XM5,Bocchi the Rock!,anime_ip,,tws_iem,wireless_bt,cosmetic,43800,JPY,incl,,2024-08-30,2024-08-30,2024-09-20,limited_sold_out,,,,,,,,,,Sony Store,verified_primary,2nd wave. FLAGSHIP PLATFORM - base WF-1000XM5 street ~41800-43000 so premium is NEAR ZERO. Four character designs engraved - Gotoh Hitori; Ijichi Nijika; Yamada Ryo; Kita Ikuyo. Matching character case with band silhouette. Order window to 2024-11-29. Overseas version 2024-09-21 via specialty channels
P0187,Sony,JP,Bocchi the Rock! WF-1000XM5 + NW-A306 bundle,WF-1000XM5+NW-A306,Bocchi the Rock!,anime_ip,,tws_iem,wireless_bt,cosmetic,93300,JPY,incl,,2024-08-30,2024-08-30,2024-09-20,limited_sold_out,,,,,,,,,,Sony Store,verified_primary,earphone plus 3.6-inch hi-res Walkman bundle
P0188,Sony,JP,Bocchi the Rock! WF-1000XM5 + NW-ZX707 bundle,WF-1000XM5+NW-ZX707,Bocchi the Rock!,anime_ip,,tws_iem,wireless_bt,cosmetic,153800,JPY,incl,,2024-08-30,2024-08-30,2024-09-20,limited_sold_out,,,,,,,,,,Sony Store,verified_primary,HIGHEST-PRICED COLLABORATION BUNDLE IN THE DATASET. Flagship Walkman supports DSD to 11.2MHz and PCM to 384kHz/32bit
P0189,Sony,JP,Bocchi the Rock! Walkman collab (1st wave),NW-A306;NW-ZX707,Bocchi the Rock!,anime_ip,,portable_player,,cosmetic,,JPY,,,2024-03,,2024-03,limited_sold_out,,,,,,,,,,Sony Store,verified_secondary,1st wave was Walkman only - not headphones. Logged for series continuity. 360 Reality Audio and hi-res listening events at Sony Store locations
P0190,final,JP,EVA2020 x final Unit-01 model,FI-EVATW(01),Evangelion Unit-01,anime_ip,Khara,tws_iem,wireless_bt,cosmetic_plus_media,19800,JPY,incl,,2020-04,2020-04,2020-06,discontinued,dynamic (QCC3020),,aptX;SBC;AAC,6,63,,,,,Nippon TV shopping;general retail,verified_secondary,Voice guidance by operator Ibuki Maya (CV Nagasawa Miki). CORRECTION - a tier-6 source had claimed Unit-00 colourway with Hayashibara Megumi voice; BOTH DETAILS WRONG. 6h aptX / 9h SBC-AAC; 4h talk; 2h charge; 950mAh case; 20Hz-20kHz; 5 sizes TYPE E
P0191,final,JP,EVA2020 x final Unit-02 model,FI-EVATW(02),Evangelion Unit-02,anime_ip,Khara,tws_iem,wireless_bt,cosmetic_plus_media,19800,JPY,incl,,2020-04,2020-04,2020-06,discontinued,dynamic (QCC3020),,aptX;SBC;AAC,6,63,,,,,Nippon TV shopping;general retail,verified_secondary,same spec as P0190
P0192,final,JP,EVA2020 x final Mark.06 model,FI-EVATW(06),Evangelion Mark.06,anime_ip,Khara,tws_iem,wireless_bt,cosmetic_plus_media,19800,JPY,incl,,2020-04,2020-04,2020-06,discontinued,dynamic (QCC3020),,aptX;SBC;AAC,6,63,,,,,Nippon TV shopping;general retail,verified_secondary,same spec as P0190
P0193,final,JP,EVA2020 x final 3D audio earphone,FI-EVA2020,Evangelion,anime_ip,Khara,iem,wired,cosmetic,2980,JPY,incl,,2020-04,2020-04,2020-06,discontinued,6.4mm dynamic,,,,,,,,,Nippon TV shopping;general retail,verified_secondary,LOWEST-PRICED COLLABORATION PRODUCT IN THE JAPANESE DATASET. Based on final E500; umbilical-cable-inspired design; 16 ohm; 1.2m cord
P0194,ONKYO,JP,GochiUsa AOW01 MARKII collab model,AOW01 MARKII,Gochuumon wa Usagi desu ka,anime_ip,,tws_iem,wireless_bt,cosmetic_plus_media,22000,JPY,incl_with_shipping,11,2025-10-31,2025-10-31,2026-02,limited_sold_out,6mm dynamic CoClear diaphragm,5.4,aptX,6,15,IPX7,,,,ONKYO DIRECT;Oto-Ani Akihabara,verified_primary,BUYER SELECTS ONE OF SEVEN CHARACTER VOICES - Cocoa Chino Rize Chiya Sharo Maya Meg - 11 words each. Order window to 2025-12-26 15:00. ANC + ambient; wireless and USB-C charging. GochiUsa 10th anniversary. Merch: clear file 500; acrylic stand 2500; badge 500; wireless charger 4400
P0195,ONKYO,JP,Angel Next Door ANIMA AOW01 collab model,AOW01,Shiina Mahiru (Otonari no Tenshi-sama),anime_ip,,tws_iem,wireless_bt,cosmetic_plus_media,20000,JPY,incl_with_shipping,15,2025-03-07,2025-03-07,2025-06,limited_sold_out,6mm dynamic CoClear diaphragm,5.1,AAC;aptX,6,15,IPX7,4,,,ONKYO DIRECT;Oto-Ani Akihabara,verified_primary,15 voice words INCLUDING HIDDEN COMMAND VOICES. Order window to 2025-04-25 15:00. MEMS mic; external sound input; wireless charging; 24g case 32g total. Merch: clear file 500; acrylic stand 1200; badge 500; wireless charger 4400
P0196,ONKYO,JP,Expelled from Paradise ANIMA AOW03 collab headphones,AOW03,Rakuen Tsuihou,anime_ip,,over_ear_closed,wireless_bt,cosmetic_plus_media,,JPY,,,,,,,,,,,,,,,,ONKYO DIRECT,partial,product page returned HTTP 404 - detail not retrieved
P0197,SONGX,CN,Ling Long collab earphone,,Ling Long,anime_ip,,tws_iem,wireless_bt,cosmetic_plus_media,374,CNY,,,,,,standing_catalog,,,,,,,,,,JD;Pinduoduo;Tmall,verified_secondary,Officially authorised. Bai Yuekui limited edition modelled on the Yuyan-hao exoskeleton suit. FULL-COLOUR TOUCHSCREEN with character dynamic effects; dual-mode BT + MP3; AUDIO EASTER EGGS using series sound effects; charging case recreates the exoskeleton stabiliser. Promo 354; channel range 369-499. Variants incl touchscreen ear-clip with AI translation and open-ear models
P0198,SONGX,CN,The Wandering Earth collab gift box,,The Wandering Earth,film_ip,,tws_iem,wireless_bt,cosmetic_plus_media,277.51,CNY,,,,,,standing_catalog,6mm dynamic N45 neodymium,5.3,,,,IPX5,6,,,JD,verified_secondary,street price. Gift box format. 400mAh case + 40mAh x2 buds
P0199,Zeeny,JP,Zeeny Lights Sanrio collab,Zeeny Lights,Pompompurin;Cinnamoroll;Little Twin Stars;Pochacco,character_ip,Sanrio,tws_iem,wireless_bt,cosmetic,,JPY,,,,,,limited_sold_out,,,,,,,,,,zeeny.com,verified_primary,limited outlet quantity; price not displayed. FOUR Sanrio properties on one model
P0200,Zeeny,JP,Zeeny Lights 3 x Koinoya Mai,Zeeny Lights 3,Koinoya Mai,vtuber_individual,,tws_iem,wireless_bt,cosmetic_plus_media,,JPY,,,,,,limited_sold_out,,,,,,,,,,zeeny.com,verified_primary,TAIWAN AND HONG KONG EXCLUSIVE - the only region-restricted collab found in the dataset
P0201,Zeeny,JP,Zeeny T-Box x Super Sonico,Zeeny T-Box,Super Sonico,virtual_character,,bt_speaker,wireless_bt,cosmetic,,JPY,,,2023-01-27,,,limited_sold_out,,,,,,,,,,zeeny.com,verified_primary,BLUETOOTH SPEAKER - form factor previously absent from the dataset
P0202,Zeeny,JP,Zeeny x Super Sonico earphone and charger set,Zeeny,Super Sonico,virtual_character,,tws_iem,wireless_bt,cosmetic,,JPY,,,2023-01-27,,,limited_sold_out,,,,,,,,,,zeeny.com,verified_primary,earphone plus wireless charger set
P0203,Zeeny,JP,Zeeny Artist x Super Sonico,Zeeny Artist,Super Sonico,virtual_character,,tws_iem,wireless_bt,cosmetic,,JPY,,,2023-01-27,,,limited_sold_out,,,,,,,,,,zeeny.com,verified_primary,third Super Sonico SKU - same partner across three Zeeny platforms
P0204,Zeeny,JP,Zeeny T-Box x YuNi,Zeeny T-Box,YuNi,virtual_singer,,bt_speaker,wireless_bt,cosmetic,,JPY,,,,,,limited_sold_out,,,,,,,,,,zeeny.com,verified_primary,BLUETOOTH SPEAKER; YuNi is a virtual singer
P0205,Zeeny,JP,Zeeny Artist x Nadia,Zeeny Artist,Fushigi no Umi no Nadia,anime_ip,,tws_iem,wireless_bt,cosmetic,,JPY,,,,,,limited_sold_out,,,,,,,,,,zeeny.com,verified_primary,
P0206,Zeeny,JP,Zeeny T-Box x Love-chan,Zeeny T-Box,Love-chan,vtuber_individual,,bt_speaker,wireless_bt,cosmetic,,JPY,,,,,,limited_sold_out,,,,,,,,,,zeeny.com,verified_primary,BLUETOOTH SPEAKER
P0207,Zeeny,JP,Zeeny Artist x Ghost in the Shell SAC_2045,Zeeny Artist,Koukaku Kidoutai SAC_2045,anime_ip,,tws_iem,wireless_bt,cosmetic,,JPY,,,,,,limited_sold_out,,,,,,,,,,zeeny.com,verified_primary,SAME IP AS Universal Music P0180 - one property licensed to two competing audio brands
P0208,Zeeny,JP,Zeeny T-Box x Cardcaptor Sakura,Zeeny T-Box,Cardcaptor Sakura,anime_ip,,bt_speaker,wireless_bt,cosmetic,,JPY,,,,,,limited_sold_out,,,,,,,,,,zeeny.com,verified_primary,BLUETOOTH SPEAKER
P0209,Zeeny,JP,Zeeny T-Box x City Hunter,Zeeny T-Box,City Hunter,anime_ip,,bt_speaker,wireless_bt,cosmetic,,JPY,,,,,,limited_sold_out,,,,,,,,,,zeeny.com,verified_primary,BLUETOOTH SPEAKER
P0210,AVIOT,JP,Ascendance of a Bookworm collab model,TE-Q3R-HZK,Honzuki no Gekokujou (Rosemine and Ferdinand),anime_ip,TO Books,tws_iem,wireless_bt,cosmetic_plus_media,22880,JPY,incl_member,,2026-09-01,2026-08-20,2027-02,limited_active,10mm dynamic,,LDAC,11.5,42,,,,,AVIOT ONLINE MALL;TO Books store,verified_primary,CURRENT - preorder opened 2026-08-20 12:00; ships mid-Feb 2027. New voices by Iguchi Yuka (Rosemine) and Hayami Sho (Ferdinand). Deep navy inspired by Rosemine hair colour with gold Rosemine Workshop crest. Adaptive ANC; wireless charging; medical-grade silicone eartips
P0211,ONKYO,JP,Saionji Mary collab model,CP-TWS01E,Saionji Mary,vtuber_individual,774 inc.,tws_iem,wireless_bt,co_designed,20000,JPY,incl,13,2026-06-05,2026-06-05,2026-09,limited_sold_out,,,,,,,,,,ONKYO DIRECT;Oto-Ani Akihabara,verified_primary,CURRENT - order window 2026-06-05 15:00 to 2026-07-17 15:00; ship late Sep to early Oct 2026. DESIGN BASED ON THE TALENT OWN DESIGN PROPOSAL - dot-art style on themes of healing and relaxation. 13 voice words. Companion wireless charger 4500 JPY. She is a Honey Strap member - the same 774 inc. unit Suou Patra led
P0212,ONKYO,JP,Rent-a-Girlfriend Mizuhara Chizuru model,CP-TWS01E,Kanojo Okarishimasu (Mizuhara Chizuru),anime_ip,,tws_iem,wireless_bt,cosmetic_plus_media,,JPY,,,,,,limited_active,,,,,,,,,,ONKYO DIRECT,verified_primary,price not retrieved from the product page
P0213,AVIOT,JP,Piyahon 9 (Pierre Nakano supervised),TE-U1-PNK,Pierre Nakano,musician,,tws_iem,wireless_bt,co_tuned,9980,JPY,incl,,2025-12-11,,2026-01,standing_catalog,,,,,,,,,,AVIOT ONLINE MALL,verified_primary,PIYAHON SERIES INSTALLMENT 9 - THE LONGEST-RUNNING COLLAB SERIES IN THE DATASET. Pierre Nakano is the drummer of Ling Tosite Sigure. Entry class on TE-U1; hi-res; THREE ORIGINAL SOUND MODES SUPERVISED BY THE TALENT. Base TE-U1 member 6282 / regular 6980 -> DERIVED premium +58.9% vs base member
P0214,AVIOT,JP,Piyahon 7 flagship (Pierre Nakano supervised),TE-ZX1-PNK,Pierre Nakano,musician,,tws_iem,wireless_bt,co_designed,49500,JPY,incl,,,,,standing_catalog,5 drivers - 1 planar magnetic + 1 dynamic + 3 BA,,,,,,,,,AVIOT ONLINE MALL,verified_primary,PIYAHON SERIES INSTALLMENT 7. TALENT SUPERVISED BOTH DESIGN AND SOUND TUNING. Most technically serious talent collaboration in the JP market after ONKYO FitEar. Base TE-ZX1 member 44550 / regular 49500 - collab sells at the base REGULAR price so DERIVED premium is +11.1% vs base member and ZERO vs base regular
P0215,AVIOT,JP,Piyahon TE-W1 variant,TE-W1-PNK,Pierre Nakano,musician,,tws_iem,wireless_bt,co_tuned,19800,JPY,incl_member,,,,,standing_catalog,,,,,,,,,,AVIOT ONLINE MALL,verified_primary,Base TE-W1 member 14355 / regular 15950 -> DERIVED premium +37.9% vs base member
P0216,AVIOT,JP,Piyahon TE-W2 variant,TE-W2-PNK,Pierre Nakano,musician,,tws_iem,wireless_bt,co_tuned,19800,JPY,incl_member,,2026-07-09,,,standing_catalog,,,,,,,,,,AVIOT ONLINE MALL,verified_primary,Base TE-W2 member 14355 / regular 15950 -> DERIVED premium +37.9%
P0217,AVIOT,JP,Piyahon WA-V1 variant,WA-V1-PNK,Pierre Nakano,musician,,over_ear_closed,wireless_bt,co_tuned,19800,JPY,incl_member,,,,,standing_catalog,,,,,,,,,,AVIOT ONLINE MALL,verified_primary,HEADPHONE. Base WA-V1 member 13365 / regular 14850 -> DERIVED premium +48.1%
P0218,AVIOT,JP,Piyahon speaker,WS-Q1PNK,Pierre Nakano,musician,,bt_speaker,wireless_bt,co_tuned,7920,JPY,incl_member,,2026-07-22,,,standing_catalog,,,,,,,,,,AVIOT ONLINE MALL,verified_primary,BLUETOOTH SPEAKER in the Piyahon line
P0219,AVIOT,JP,Uta no Prince-sama model UST,TE-V1R-UST,Uta no Prince-sama,game_ip,Broccoli,tws_iem,wireless_bt,cosmetic_plus_media,,JPY,,,2025-12-25,2025-12-25,,limited_active,10mm dynamic + BA hybrid,5.3,LDAC;AAC;SBC,19,62,IPX4,,,,Broccoli Online,verified_primary,SOLD VIA THE IP OWNER STORE (Broccoli Online) NOT AVIOT ONLINE MALL - a channel exception. One of three simultaneous models
P0220,AVIOT,JP,Uta no Prince-sama model UQN,TE-V1R-UQN,Uta no Prince-sama,game_ip,Broccoli,tws_iem,wireless_bt,cosmetic_plus_media,,JPY,,,2025-12-25,2025-12-25,,limited_active,10mm dynamic + BA hybrid,5.3,LDAC;AAC;SBC,19,62,IPX4,,,,Broccoli Online,verified_primary,second of three
P0221,AVIOT,JP,Uta no Prince-sama model UHV,TE-V1R-UHV,Uta no Prince-sama,game_ip,Broccoli,tws_iem,wireless_bt,cosmetic_plus_media,,JPY,,,2025-12-25,2025-12-25,,limited_active,10mm dynamic + BA hybrid,5.3,LDAC;AAC;SBC,19,62,IPX4,,,,Broccoli Online,verified_primary,third of three
P0222,AVIOT,JP,Jujutsu Kaisen Jujutsu High model,TE-V1R-JK1,Jujutsu Kaisen (Jujutsu High),anime_ip,,tws_iem,wireless_bt,co_tuned,22880,JPY,incl_member,,2025-11-26,2025-11-26,2026-01,limited_sold_out,hybrid dual driver 2.0,5.3,LDAC,19,62,IPX4,,,,AVIOT ONLINE MALL,verified_primary,SOUND TUNING BY THE ANIME SCORE COMPOSER per AV Watch - this is co_tuned not cosmetic. 12 characters and 250+ voices ACROSS THE THREE JK MODELS combined. Adaptive hybrid ANC; wireless charging. SUPERSEDES the single TE-V1R-JK row P0017 which was recorded before the three-model structure was known
P0223,AVIOT,JP,Jujutsu Kaisen Curse Users and Spirits model,TE-V1R-JK2,Jujutsu Kaisen (Curse users and spirits),anime_ip,,tws_iem,wireless_bt,co_tuned,22880,JPY,incl_member,,2025-11-26,2025-11-26,2026-01,limited_sold_out,hybrid dual driver 2.0,5.3,LDAC,19,62,IPX4,,,,AVIOT ONLINE MALL,verified_primary,see P0222 for combined voice count and tuning credit
P0224,AVIOT,JP,Jujutsu Kaisen Hidden Inventory model,TE-V1R-JK3,Jujutsu Kaisen (Hidden Inventory / Premature Death),anime_ip,,tws_iem,wireless_bt,co_tuned,22880,JPY,incl_member,,2025-11-26,2025-11-26,2026-01,limited_sold_out,hybrid dual driver 2.0,5.3,LDAC,19,62,IPX4,,,,AVIOT ONLINE MALL,verified_primary,see P0222 for combined voice count and tuning credit
P0225,ONKYO,JP,The Summer Hikaru Died collab model,,Hikaru ga Shinda Natsu,anime_ip,,tws_iem,wireless_bt,cosmetic_plus_media,20000,JPY,incl,,2025-09-12,2025-09-12,,limited_sold_out,,,,,,,,,,ONKYO DIRECT;Oto-Ani Akihabara,verified_primary,order window 2025-09-12 15:00 to 2025-10-31 15:00
P0226,ONKYO,JP,Souya Ichika collab model,,Souya Ichika,vtuber_individual,774 inc.,tws_iem,wireless_bt,cosmetic_plus_media,,JPY,,,2025-12-24,2025-12-24,,limited_sold_out,,,,,,,,,,ONKYO DIRECT;Oto-Ani Akihabara,verified_primary,fully made-to-order from 2025-12-24 18:00. THIRD 774 inc. talent to get an audio collab after Suou Patra and Saionji Mary
P0227,ONKYO,JP,Love Live! Sunshine!! AOW01 MARKII collab,AOW01 MARKII,Love Live! Sunshine!!,anime_ip,Bandai Namco,tws_iem,wireless_bt,cosmetic_plus_media,,JPY,,,2026-07-23,,,limited_active,6mm dynamic CoClear diaphragm,5.4,aptX,6,15,IPX7,,,,ONKYO DIRECT;Oto-Ani Akihabara,verified_primary,announced 2026-07-23; earphone plus charger limited-period order
P0228,ONKYO,JP,Haruhi Suzumiya 20th anniversary collab,,Suzumiya Haruhi no Yuutsu,anime_ip,,tws_iem,wireless_bt,cosmetic_plus_media,,JPY,,,2026-08-27,,,limited_active,,,,,,,,,,ONKYO DIRECT;Oto-Ani Akihabara,verified_primary,20th anniversary; THREE character voice modes; earphone plus charger
P0229,ONKYO,JP,Gundam X 30th anniversary collab,CP-TWS01F GUNDAMX,Mobile New Century Gundam X,anime_ip,Bandai Namco,tws_iem,wireless_bt,cosmetic_plus_media,,JPY,,,2026-09-03,,,limited_active,,,,,,,,,,ONKYO DIRECT;Oto-Ani Akihabara,verified_primary,30th anniversary; dual-character switchable voice mode
P0230,ONKYO,JP,Shironeko Project NEW WORLD-S collab,,Shironeko Project NEW WORLD-S,game_ip,COLOPL,tws_iem,wireless_bt,cosmetic_plus_media,,JPY,,,2026-09-03,,,limited_active,,,,,,,,,,ONKYO DIRECT;Oto-Ani Akihabara,verified_primary,three character collaboration models with newly recorded voices
P0231,ONKYO,JP,Neo-Porte Yozuna Niu collab model,,Yozuna Niu,vtuber_individual,Neo-Porte (Brave group),tws_iem,wireless_bt,cosmetic_plus_media,,JPY,,,2026-08-06,,,limited_active,,,,,,,,,,ONKYO DIRECT;Oto-Ani Akihabara,verified_primary,BRAVE GROUP IS AN ACTIVE COUNTERPARTY - absent from the Q3 census. Yozuna Niu is a Neo-Porte 1st generation talent
P0232,ONKYO,JP,Angel Next Door scalp care product,,Shiina Mahiru (Otonari no Tenshi-sama),anime_ip,,non_audio,,cosmetic,,JPY,,,2026-08-06,,,limited_active,,,,,,,,,,ONKYO DIRECT,verified_primary,NOT AUDIO - a scalp care product. Logged as evidence ONKYO is diversifying beyond audio under the same licences alongside the LUPICIA tea
P0233,Zeeny,JP,Zeeny x Scrap collab,,Scrap,vtuber_individual,,tws_iem,wireless_bt,cosmetic_plus_media,,JPY,,,2023-05-19,,limited_sold_out,,,,,,,,,,zeeny.com,verified_primary,preorder announced 2023-05-19
P0234,Zeeny,JP,Zeeny x Hitsuji Musume Meme collab,,Hitsuji Musume Meme,vtuber_individual,,tws_iem,wireless_bt,cosmetic_plus_media,,JPY,,,2023-05-01,,limited_sold_out,,,,,,,,,,zeeny.com,verified_primary,newly recorded voice; on sale 2023-05-01
P0235,Zeeny,JP,Zeeny x Kazamiya Matsuri collab,,Kazamiya Matsuri,vtuber_individual,,tws_iem,wireless_bt,cosmetic_plus_media,,JPY,,,2023-04-07,,limited_sold_out,,,,,,,,,,zeeny.com,verified_primary,preorder 2023-04-07
P0236,Zeeny,JP,Zeeny x Amane Mina ASMR collab,,Amane Mina,vtuber_individual,,tws_iem,wireless_bt,co_tuned,,JPY,,,2023-03-24,,limited_sold_out,,,,,,,,,,zeeny.com,verified_primary,ASMR-TUNED - Zeeny also did ASMR tuning not just cosmetic reskins. Preorder 2023-03-24
P0237,Zeeny,JP,Zeeny x Hoshikage Lapis collab,,Hoshikage Lapis,vtuber_individual,,tws_iem,wireless_bt,cosmetic_plus_media,,JPY,,,2023-03-20,,limited_sold_out,,,,,,,,,,zeeny.com,verified_primary,preorder 2023-03-20; also sold content via Zeeny Assistant
P0238,Zeeny,JP,Zeeny x Da Capo 5 collab,,D.C.5 Da Capo 5,game_ip,,tws_iem,wireless_bt,cosmetic_plus_media,,JPY,,,2023-03-17,,limited_sold_out,,,,,,,,,,zeeny.com,verified_primary,announced 2023-03-17
P0239,Zeeny,JP,Zeeny x Shinonome Megu collab,Zeeny Lights 3,Shinonome Megu,vtuber_individual,,tws_iem,wireless_bt,cosmetic_plus_media,,JPY,,,2022-12-26,,limited_sold_out,,,,,,,,,,zeeny.com,verified_primary,announced 2022-12-26
P0240,Zeeny,JP,Zeeny x Hikasa Tomoshika collab,Zeeny Lights 3,Hikasa Tomoshika,vtuber_individual,,tws_iem,wireless_bt,cosmetic_plus_media,,JPY,,,2022-12-16,,limited_sold_out,,,,,,,,,,zeeny.com,verified_primary,announced 2022-12-16
P0241,Zeeny,JP,Earbuds by Zeeny ZIP-FM edition,,ZIP-FM,radio_programme,ZIP-FM,tws_iem,wireless_bt,cosmetic,,JPY,,,2023-09-29,,discontinued,,,,,,,,,,zeeny.com,verified_primary,RADIO STATION collab for ZIP-FM 30th anniversary - second radio-sector partner in the dataset after AVIOT and Bunka Broadcasting. LAST ZEENY COLLAB ANNOUNCEMENT FOUND - nothing after Sept 2023
